Query,Label
berlin longer need paris passport political legitimacy imposed economic policy europe leaving battered french economy struggling,0.0
= select count * rdb $ field rdb $ type rdb $ collation rdb $ function ugum like ugum,1.0
gilburt,0.0
= benchmark md mynm like mynm,1.0
insert leaf trip today life view afraid value round suit replied year help save,0.0
['| | by select... yuku ='],1.0
select top * reach mood = crop,0.0
j,0.0
rebengivc @ somosagelespaaie,0.0
['| | end utl _ x httprequest as http : / / / | |'],1.0
['int hgtl = sleep elt = lost sleep #'],1.0
select * repeat game = field limit,0.0
focus tournament fun playing tennis,0.0
select top percent * whatever,0.0
escritor carrillo lasso,0.0
select * moving order finger desc,0.0
union select null #,1.0
select * job wash = floating fetch first row,0.0
- || select ssvt = union select --,1.0
['= ='],1.0
select * property save = condition,0.0
select * pencil wheel select city life,0.0
['+ program select... iutk ='],1.0
union select null #,1.0
select case = else * select mysqldb end,1.0
calamocha,0.0
['select procedure for analyse h extractvalue if concat c select case = z else else end gfll = not gfll'],1.0
char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null fvtu like fvtu,1.0
select avg basic belt select sum carefully,0.0
j,0.0
select case = else / select end --,1.0
select especiallypile poor fact = sand union select activity gentle,0.0
['% free sleep #'],1.0
select * nation job = roll limit,0.0
select * select harder hole,0.0
iif = /,1.0
['procedure rqac = = return qqpjq | | p select test case a else will end on rdb $ string database | | enter qzvzq - -'],1.0
hermanos barral,0.0
caryn,0.0
= select count * all_users all_users all_users all_users all_users ewwi = ewwi,1.0
select * receive fetch first row,0.0
,0.0
['messages select in dbms _ messages pipereceive _ standard message y chr | | chr | | xx chr | | x chr [UNK] dual message fnna = fnna'],1.0
= union select nullnullnullnullnull #,1.0
select * user id = \ # = --,1.0
ybkp = = benchmark md --,1.0
select top percent * remarkable select * ten fetch first percent row onlyselect top *,0.0
billi @ yiutuveet,0.0
select * user id = union select @ < @ $ version --,1.0
select * current order blind desc,0.0
select * band simplest individual / / example gradually / / dress,0.0
['| | select size wqmz = 1 row > select count * concat managers select membership elt = small floor size rand * group select union select select union select union members select unison group | |'],1.0
vari l,0.0
['public boolean mode type char | | char | | var char | | array char = empty regexp _ return substring return repeat right turn char to null - -'],1.0
rlike sleep #,1.0
select * flow though = various difficult = began greatest = sentence,0.0
select option_value wp_options option_name = _houzez_property_type_ limit,0.0
select * order suppose asc correctly desc,0.0
,0.0
union select nullnullnullnullnullnull #,1.0
=,1.0
hfra = = select count * all_users all_users all_users all_users all_users --,1.0
sleep __time__ =,1.0
|| select vixv dual = union select nullnullnullnullnull --,1.0
update partly set safety = shape city = raise throughout =,0.0
|| select qjwf dual = char ||char ||char ||char = regexp_substring repeat right char null ||,1.0
hace =,1.0
* ramonear,0.0
% union select nullnull #,1.0
select pg_sleep rnzp = rnzp,1.0
jugen,0.0
= = select count * all_users all_users all_users all_users all_users --,1.0
select * wp_posts id = limit,0.0
graduated doctor theology also freiburg,0.0
['while vnwn = select *... select the sleep by gcrr #'],1.0
bozx = sleep #,1.0
alzucaray-randol @ juanpolodz,0.0
speaker johanna rahner,0.0
device testing appeal highway planner & apos ; use gps deliver limited amount information uploaded periodically modem,0.0
xebq = union select nullnullnullnullnullnull #,1.0
zarzosa de ro pisuerga,0.0
wwys =,1.0
gil garca,0.0
n,0.0
calle madian h,0.0
brokaw,0.0
['= utl _ inaddrget _ domain host _ address method select location distinct granted _ role class select distinct status granted _ local role rownum state limit dba _ independent role _ privs file grantee = sysloginuser limit = ='],1.0
select dbms_pipereceive_message chr ||chr ||chr ||chr dual hvqt = hvqt,1.0
=,1.0
select * car naturally = plane limit,0.0
select anybody rough+ + wide+ + laid+ + folk yet clay,0.0
['- | | do select value wkdg = right order - -'],1.0
= select count * domaindomains domaincolumns domaintables ctdc = ctdc,1.0
['= 1 select count * sysusers c sys p sysusers s sys s sysusers sys e sysusers sys ac sysusers phil sys or sysusers sys not sysusers sys - -'],1.0
['= the sleep #'],1.0
['% = minimum benchmark type md % ='],1.0
phase one consist new high speed rail line london west midland,0.0
tarrats steiert,0.0
insert prize vapor indeed also value law break lesson,0.0
% = select count * sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys sysusers sys % =,1.0
=,1.0
ta-sung,0.0
select negativebutseldom social left join order forwardmainlyid = continentmyself order businesstemperature,0.0
['| | select parameter epjr dual = procedure to analyse de extractvalue function concat method c the benchmark for md b #'],1.0
calle maldonadas s/n h,0.0
rbcf =,1.0
select wp_posts * wp_posts left join wp_postmeta wp_postsid = wp_postmetapost_id wp_postmetameta_key = fave_agent_visible left join wp_postmeta mt wp_postsid = mt post_id = wp_postsid wp_postmetapost_id null mt meta_key = fave_agent_visible cast mt meta_value signed = wp_postspost_type = houzez_agent wp_postspost_status = publish group wp_postsid order wp_postspost_title asc,0.0
select * thy stem suit breath,0.0
['= 1 select the count * large sysibmsystables less sysibmsystables larger sysibmsystables size eqyr large like size eqyr'],1.0
frau puigveh,0.0
absolve shall suffrage world,0.0
aedma @ quadernideilgardaci,0.0
south stream meant add diversity russia & apos ; export route europe,0.0
lapidificar,0.0
‘ = --,1.0
= union select nullnullnull --,1.0
cunat amenta,0.0
% = select count * sysibmsystables sysibmsystables sysibmsystables % =,1.0
,0.0
pre dad r,0.0
=,1.0
= dbms_pipereceive_message chr ||chr ||chr ||chr,1.0
= select pg_sleep --,1.0
select top * creature select * except select *,0.0
['+ 2 select qpaf = 7 select * int select sleep function ydpu +'],1.0
ifgl = rlike select case = else end --,1.0
fryd garreta,0.0
= utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr =,1.0
- sxbn = union select --,1.0
soon vociferous request & quot ; derby winner stand & quot ; came south stand upon kick-off everything back normal,0.0
delete former,0.0
= select else drop function ytyt --,1.0
['let jgie = e select * v select this sleep fzno - -'],1.0
select individual decide milkfrom deeply citizen null,0.0
,0.0
['- = = cast print chr | | remove chr | | cast chr | | remove chr | | cast chr | | select this case = 0 else end : : print text | | chr | | add chr | | edit chr | | chr | | chr numeric - -'],1.0
raijo,0.0
select * silent immediately = spite,0.0
['% 9 rlike i sleep #'],1.0
ngoo = = select count * all_users all_users all_users all_users all_users --,1.0
- union select --,1.0
,0.0
select growth music union,0.0
['- n ldte = word order #'],1.0
,0.0
select tapepianofed sale left join order pairparticularlyid = armpoem order changingthink,0.0
- = --,1.0
select distinct meet got,0.0
villanueva de la crux,0.0
lfra = updatexml concat e select elt = --,1.0
guciz,0.0
select * common struggle = none silk = fifteen,0.0
select * exciting fetch first percent row,0.0
select min variety walk eat,0.0
= select count * sysibmsystables sysibmsystables sysibmsystables --,1.0
elt = sleep #,1.0
- mmwq = = * --,1.0
select * user id = = --,1.0
['= = else select count count * select sysibmsystables if sysibmsystables alt sysibmsystables - -'],1.0
select bat although full outer join,0.0
& quot ; & apos ; give & quot ; m corteen said,0.0
carteado,0.0
espuna,0.0
select * anyway color = yet,0.0
- = * ozbj = ozbj,1.0
['- national union and select #'],1.0
select count seven mother,0.0
select * user id = = --,1.0
also connectivity across uk city including glasgow edinburgh better connected h,0.0
rlike select case = else end =,1.0
['5 elt = one sleep - - 2 ommf'],1.0
select * increase duck position decide,0.0
['i xkiq = good sleep - -'],1.0
vai gala,0.0
malditamente,0.0
renick @ piaceredeliveryhn,0.0
- % make_set = % =,1.0
- zmja = = #,1.0
- union select #,1.0
% elt = sleep #,1.0
= = select count * generate_series --,1.0
% elt = sleep #,1.0
['def exp ~ select * alt select for concat 2 select elt = x # and eahg'],1.0
select * early,0.0
cabot @ eurograbtel,0.0
ro,0.0
+ select tmel = rlike select case = else end +,1.0
['function ytfi = = in like for abcdefgupper at hex the randomblob / - -'],1.0
['select yours like me abcdefgupper hex or randomblob / z ksip i like no ksip'],1.0
found jan,0.0
iif = /,1.0
calle isla de la toja,0.0
['| | select table dukt = = select list count * name sysusers stats sys parameters sysusers data sys data sysusers sys sy sysusers statistics sys sysusers sys sysusers sys sysusers statistics sys | |'],1.0
= cast chr ||chr ||chr ||chr ||chr || select case = else end : : text|| chr ||chr ||chr ||chr ||chr numeric cbnc like cbnc,1.0
chaddock,0.0
['% final order #'],1.0
select * plan almost alike particularly,0.0
= char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
atef,0.0
select count * sysibmsystables sysibmsystables sysibmsystables --,1.0
citizen & apos ; initiative thanked donated paint lent hand,0.0
['it uuuk = = the dbms _ b pipereceive _ any message by chr | | non chr | | with chr | | an chr - -'],1.0
['= select the count * return generate _ output series - -'],1.0
select * reader = boat bare = vote = continued,0.0
row > select count * concat select elt = floor rand * select union select union select union select group =,1.0
e+,0.0
select top * nervous select * screen select * aware,0.0
select count opposite,0.0
char ||char ||char ||char = regexp_substring repeat left crypt_key char ||char ||char null null --,1.0
['% = only select count * w sysusers sys [UNK] sysusers c sys sysusers w sys w sysusers i sys sysusers b sys sysusers c sys p sysusers sys - -'],1.0
c/jon nios hermosos s/n -a,0.0
palazuelos de eresma,0.0
select * area easily = wash,0.0
- % union select #,1.0
mialgi,0.0
bunker,0.0
['do select a case = a else * select mastersysdatabases void end'],1.0
caball,0.0
|| select ytwz dual = = * ||,1.0
= waitfor delay : : --,1.0
- % = --,1.0
['1 call 2 regexp _ substring a repeat right turn char 1 null hmqd = 4 hmqd'],1.0
guadalajara -e,0.0
select min handsome lay mad,0.0
['= look like public abcdefgupper and hex for randomblob / - -'],1.0
,0.0
eclar @ magadanorgedu,0.0
sant mart dalbars,0.0
,0.0
select * select sleep gcrr #,1.0
select count sunlight anywhere together,0.0
callejon san felices,0.0
['='],1.0
% select * select sleep sddo #,1.0
= select count * generate_series qgrt = qgrt,1.0
char ||char ||char ||char = regexp_substring repeat right char null =,1.0
letter mr snowden said believed support international community could persuade u government abandon criminal charge,0.0
clodoveo,0.0
c,0.0
- union select #,1.0
,0.0
make_set = kglx = kglx,1.0
- gbtc = group concat select case = else end floor rand * min #,1.0
select * brother order spring asc laid desc,0.0
- ldrt = union select #,1.0
= union select nullnullnullnullnullnullnullnullnullnull --,1.0
,0.0
= select count * all_users all_users all_users all_users all_users esma like esma,1.0
h,0.0
- = convert int select char +char +char +char +char + select case = char else char end +char +char +char +char +char dbhb = dbhb,1.0
['= assignment qqpjq | | right select test case array else open end ← rdb $ alt database | | qzvzq class pnpx = array pnpx'],1.0
['= = select type count * string rdb $ c field select rdb $ name type key rdb $ a collation button rdb $ function - -'],1.0
= utl_inaddrget_host_address select count distinct username sysall_users =,1.0
rlike select case = else end # pmuh,1.0
['='],1.0
samar,0.0
['= select the pg _ l sleep'],1.0
buleje quesada,0.0
e+,0.0
select movie running right join,0.0
['the make _ up set = edit jnqa = copy jnqa'],1.0
['end select * private user class id = < @ = - -'],1.0
% select select count * concat select elt = floor rand * information_schemacharacter_sets group % =,1.0
select avg consonant music select sum dinner,0.0
select top movement union,0.0
['void end # x ckxq'],1.0
broaddus @ inversioneolicaeu,0.0
banderizar,0.0
['- = utl _ space inaddrget _ host _ address chr | | 2 chr | | null chr | | chr | | wrong chr | | 0 select case = as else end dual | | chr | | chr | | chr | | right chr | | the chr integer rdhm = real rdhm'],1.0
select * grandfather shop = wild eaten = matter,0.0
