Query,Label
"james clapper , u director national intelligence , insisted september u use foreign intelligence capability & quot ; steal trade secret foreign company behalf u company enhance international competitiveness increase bottom line",0.0
"= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 ksrh = ksrh",1.0
"bgvd = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --",1.0
"['= unioZ select null , null , null , null , null , null , null , null #']",1.0
waitfor delay 0:0:5 +,1.0
['rigl = = --'],1.0
lopez castrillon,0.0
candombe,0.0
"['-6851|| select hpjd = union select 7608,7608,7608,7608,7608,7608,7608,7608 #']",1.0
['= cast chr ||chr ||chr ||ch ||chr || select case = else end : :text|| chr ||chr ||chr ||chrr ||chr numeric ardk like ardk'],1.0
['-6397 % = utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end duaB ||chr ||chr ||chr ||chr ||chr % ='],1.0
masao,0.0
"select orderspresentrid , employeesbent , employeesmathematics ordersright join employee ordersemployeeid = employeesshareid order ordersdependid",0.0
calle correa de arauxo,0.0
suit block law brought state national federation independent business,0.0
barlas,0.0
select count completeid ill,0.0
"-9770 ovhh = = ctxsysdrithsxsn , chr ||chr ||chr ||chr ||chr || select case = else end",1.0
"= benchmark , md5 0x694a4745 ijag = ijag",1.0
=,1.0
ronendra,0.0
,0.0
select avg steady stone select sum bare,0.0
['1+ select stdJl ='],1.0
= utl_inaddrget_host_address chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr hgtg = hgtg,1.0
"['= = bnchmark , md5 0x544d5a4c #']",1.0
rlike select * select sleep vwyq #,1.0
select * enjoy studying like bell %,0.0
select * prepare began like flew %,0.0
end -- podi,1.0
['= = select pg_Xleep --'],1.0
vega del codorno,0.0
turtuno @ touringahu,0.0
60380887e,0.0
['1|| select vvpn dual = = dbms_utilitysqlid_to_sqlhash chr ||cMhr ||chr ||cghr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr ||'],1.0
select drop,0.0
"['select count * domaindomains t1 , domaincolumns 2t , domaintables t3 zaru = zaru']",1.0
cristo,0.0
"person seriously injured following collision early friday afternoon , two car driver seriously injured head-on collision landesstraße rural road",0.0
select * lack select *,0.0
"select organizationid id , record done twice",0.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 --",1.0
"select count average , sport slipped cowboy",0.0
select count * clear,0.0
"['call regexp_substring repeat left crypt_key char ||cahr ||char , null ,0 ,500000000 , null gsdq = gsdq']",1.0
50645313a,0.0
select spend short inner join,0.0
carmia,0.0
faa said already received plan airline expand use portable electronic device plane,0.0
pallicer plaza,0.0
jxtg = sleep --,1.0
"renamo & apos ; share vote declining since , newer party , democratic movement mozambique mdm formed former renamo member , expected improve showing election",0.0
chungea3se,0.0
"['select seleZct count * , concat 0x7171706a71 , select elt = 9067,1 ,0x717a767a71 , floor rand * x information_schemacharacter_sets group x wfws = wfws']",1.0
"select trap , chosen , eventually , journey , job build join grandmother satisfiedsalt = studiedeventually inner join perfecton orderscoast = whomgentleid",0.0
,0.0
466e+14,0.0
"select * continued order zipper asc , swam desc",0.0
,0.0
rlike select case = else 0x28 end ntdz like ntdz,1.0
"c/ tren de arganda ,",0.0
08466616v,0.0
31003e+13,1.0
", select case = select count * generate_series 1,5000000 else 1/ select end",1.0
['-1908 nuion select #'],1.0
= rlike select case = else 0x28 end --,1.0
"exp ~ select * select concat 0x7171706a71 , select elt = 6270,1 ,0x717a767a71,0x78 x deeu like deeu",1.0
"select towardid id , needle influence fly",0.0
"select count * rdb $ field t1 , rdb $ type t2 , rdb $ collation t3 , rdb $ function t4 =",1.0
['= szud like suzd'],1.0
"select employeesthirty , count ordersmightyid peoplefrom ordersinner join plus ordersreceiveid = employeesmainid",0.0
"select concat 0x7171706a71 , select elt = 7381,1 ,0x717a767a71",1.0
select * user id = $ + = = --,1.0
86090489v,0.0
-9668 orfu = char +char +char +char +char + select case = char else char end +char +char +char +char +char --,1.0
"['-8128 ovjz = union seleut 7375,7375,7375,7375,7375,7375,7375,7375,7375 --']",1.0
14188360m,0.0
mndez testua,0.0
"selva del camp , la",0.0
"= like abcdefg , upper hex randomblob 500000000/2 ckfn like ckfn",1.0
"['% = select count * domaindomais t1 , domaincolumns t2 , domaintables t3 --']",1.0
josee,0.0
"['exp ~ select * select concat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x opll liky opll']",1.0
['% = select pg_slepe --'],1.0
"['boolean mode chahr ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --']",1.0
"-8043 % make_set = 9354,7185 % =",1.0
['-855W3+ select adko = union select #'],1.0
"clye = char ||char ||char ||char = regexp_substring repeat right char ,0 ,5000000000 , null --",1.0
= * rzwb = rzwb,1.0
119e+15,0.0
select * user id = ; = = --,1.0
= select else drop function giql --,1.0
"c/ iguazu , , 8a",0.0
1|| select xugb dual =,1.0
"select employeesmachine , count ordersgrewid parallelfrom ordersinner join ordersshowid = employeespropertyid",0.0
select * select sleep ydpu =,1.0
demetrio,0.0
select * give = fighting mountain =,0.0
"= dbms_pipereceive_message chr ||chr ||chr ||chr ,5 jylk = jylk",1.0
tomacic,0.0
"= select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7",1.0
update set wire = smellwhere left = man,0.0
frasquit,0.0
% select * select sleep gcrr #,1.0
boolean mode char +char +char +char +char + select case = char else char end +char +char +char +char +char #,1.0
"['union select nqll , null , null --']",1.0
pettinge,0.0
gunther @ nikcomtn,0.0
sleep uzhd like uzhd,1.0
1+ select lptb = sleep +,1.0
485e+15,0.0
homobono valds,0.0
select top percent * loose,0.0
irua oka/irua de oca,0.0
darice,0.0
bertra canamasa,0.0
select produce work inner join,0.0
"['1+ select dnxi = = select count * generate_series 1,500000 --']",1.0
"select post_id , meta_key , meta_value wp_postmeta post_id order meta_id asc",0.0
select * build order plenty desc,0.0
"c/ caada honda , 2-b",0.0
"= elt = , sleep --",1.0
select direct church,0.0
select * constantly,0.0
hoyer,0.0
"select * user id = * union select , banner v $ version rownum = --",1.0
baigent @ blueberryminiloafcomdj,0.0
"['1|| seleot nvrq duagl = = select count * sysusers sys1 , sysusers sys2 , sysusers sys3 , sysusers sys4 , sysusers sys5 , sysusers sys6 , sysusers sys7 --']",1.0
"every true man cause , country , age ; requires infinite space number time fully accomplish design ; — posterity seem follow step train client",0.0
,0.0
"['exp ~ select * select ocncat 0x7171706a71 , select elt = 8190,1 ,0x717a767a71,0x78 x']",1.0
rattray @ elgrancolisionadordehadronesgl,0.0
select * turn fetch first row select top percent * stood,0.0
06589147s,0.0
select * select sleep fzno -- ybmz,1.0
admin = --,1.0
mpsf =,1.0
select * deep fetch first row,0.0
"-5313 union select 7187,7187,7187 #",1.0
['selcet pg_sleep % ='],1.0
"['= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables 3t ejnt like ejnt']",1.0
['ojjt = = * --'],1.0
"select fence , good quietly",0.0
"union select null , null , null , null , select @ @ version --",1.0
-5694 cxnb = = #,1.0
char +char +char +char +char + select case = char else char end +char +char +char +char +char # yoch,1.0
= rlike sleep #,1.0
"boolean mode elt = , sleep #",1.0
['= select pg_sleep nqol = nqocl'],1.0
"andrew howie , , tiptree , essex , spotted driving mercedes benz a120 braintree may",0.0
winfield,0.0
select * curve select * water,0.0
franka,0.0
-9847 % = cast chr ||chr ||chr ||chr ||chr || select case = else end : :text|| chr ||chr ||chr ||chr ||chr numeric % =,1.0
"calle san roque , ,",0.0
select * camera fetch first percent row,0.0
select * buffalo price,0.0
,0.0
"select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 rukx like rukx",1.0
,0.0
['gfwb ='],1.0
"= procedure analyse extractvalue , concat 0x5c , benchmark , md5 0x4b774c75 ,1 #",1.0
"% union select null , null , null , null , null , null , null , null , null --",1.0
select naturally found,0.0
"de > < /email_address > < find_account_answer > < cdatafqaepqdkct > < /find_account_answer > < find_account_question > < cdata6 > < /find_account_question > < homepage > < cdata > < /homepage > < is_secret > < cdata > < /is_secret > < methodcall > < mid > < cdataqna > < /mid > < module > < cdatamember > < /module > < nick_name > < cdataelwoodbuckley041104 > < /nick_name > < params > < password2 > < cdatayxg6dsf5iu > < /password2 > < password > < cdatayxg6dsf5iu > < /password > < reward_point > < cdata0 > < /reward_point > < title > < cdataways make cash online - make money home > < /title > < user_id > < cdataelwoodbuckley041104 > < /user_id > < user_name > < cdataelwoodbuckley041104 > < /user_name > = = = = @ a3b10 a3b12c41 a3b12c411 app ar-203 ascd agahmzm3msdfjmwmexg6pvz1i3dhgd7dst5ve9qu/n91bdfdeb5ebdeo/m5lphloo5yon/zys1jabrmzu2wuhosclewjjadz2yhm9tjwbluelc/jm8eix/vtywmmo5osa8fbyznpanaxi7ty0n7avqytu2rek2f+n+c390zlvthtsxl1isk49osewueazdarlmluwcpx6xsdjfz++1cgweoailj9q5nobm6nyipbgovj6yzgiencnt9gu6x6sgknppx0ygxxmss+0qi5exwmdn30ulwjftbmc+ta17xldxgm6f/him7f4fde+5c+pavn9eizxye9k6g/gycm7i0dzjpisjeowl96y+fyxozojcp79klwtty6f1dl1has8dsfoirfous7zyftzgmnv2k0st68iwwkiof2em1xes5nbdzmhoeqz+loglf2ubiygcz4csctdzhrjxt7txsizehkypcgtvhno4zjdlho7zpunr+8dslusdf18e08zs4igmrk43bhv6oga6duw/dx+exrgtl+nmothquqvfdynsc+afgwo3pqlfhjq9s3rzk5krr6ii3e2vkhs36q7ngngailqniqno8cnbe8ivuxzchhvxaostpiun+n9ky4sz51ole8offospb1nqxs3575sxu+1depaggurujqkjeum4hu90kohmbl2+/zt6bk+gcnk2wbkjensceetflbcbzbgxplkc7/g5w4k8gviynn4qcuod9fvagtkttf4maa5rztrkrabuae++259wruz3vehfzjpxlaogs9doevhdebaclkkuadu6f6fa2wfim58 = agahmzm3mjmwmjns2wotx5wisosrniccx9vsfdnc/tfado/9wdde55sqhloo5yon/zys1jabrmzu2wuhosclewjjdz2yhsm9tjwa4oyj22hdairjsshxe0kmktxd4lbsreqqg6in3ulz8oaewmt7lkcx4ukfep1iwce7xhxlsw2gcfxdzmh731jklufdn/9rcy4akdgqajlohmvnlk3ubctxbqs8xwjjk8++vngu9toysualxl0cgjsrgl01ddyqiavyqobshachcdfbhmbdziprpowsvfuagpysvdx3fvedda8nkrapmi3walq40fqzddhnxnr70ol9zrzs82kwdhp8w2hd1kciheaxdsw4a5flajzswrdjcovufjqo5qt/90j19i2iwnutnidtzocf3uvy23shywmsbewhyasskdm7dfoppwhiwamqkkdcm5kowp/fgoir09s0cn/bzzlosdcfsbhyoxa = = b_qna b_solution bn2gepsdoasdfe4v4a1 @ v $ k @ bn2gepsdoae4v4a1 @ 23v $ k @ plvebntvhaya01hh @ v $ k @ etzymz0f3ybl4ozr @ v $ k @ bn2gepsdoae4v4a1 @ v $ k @ xj8t+k+x1e6/nqcp @ v $ a1k @ plnd8fsyoxd3ql3s board00001 c cysdfsl7j/axgav/30tu412jwfjha = = cont content-disposi content-disposition : form- content-disposition : form-data ; name = app content-disposition : form-data ; name = cd_loan_type content-disposition : form-data ; name = id_finance content-disposition : form-data ; name = mode content-disposition : form-data ; name = content-disposition : form-data ; name = no_goods content-disposition : form-data ; name = path content-disposition : form-data ; name = pnm content-disposition : form-data ; name = return_page content-disposition : form-data ; name = type d2 d3 dc-3000 df del e ea f1 f4 f5 f6 fg123p8hq+vasd0pvzd2o+yld+v1v2g = = fmsdfvdvlxqivetuizs @ v $ k @ vj+fqz6tun123pq1x2w @ v $ k @ dqrlntgax88txgb3 @ v $ k @ r43ssinxoxfckjay fmvdvlxqivetuizs @ v $ k @ n5aesvv0q4se1ibn8 @ vasd $ k @ m5ivfwdvvs5y1tnous @ v $ k @ vj+fqz6tunpq1x2w @ v $ k @ fuvkbforsgktsdsdf7l @ v $ k @ ztgfo1wcvpd67kfos @ v $ k @ dqrlntgax88txgb3 free fun hf6dniddq1xzab3bddt @ v $ 512k @ mrn61gaqhi0iae213dd @ v $ k @ hf6dnisdfdxzab3bddt @ v $ k @ rstgzjcyiy7iirl+ @ v $ k @ iti/ntjsfftdh8ah @ v $ k @ hf6dnidxzab3bddt @ v $ k @ edodgnxpneywbwcs jvwh/8xsq6ezjpyt @ v $ s23k @ vpr4i41u8oeym0bei+ @ v $ k @ 3wpctx1mj5sbdacl @ v $ k @ 3wpctx1mj5sbdacl @ v $ k @ qpmaduumpkv2tsjp @ v $ k @ jvwh/8xsq6ezasdfjpyt @ v $ k @ vpr4iu8oeym0bei+ l-840 360ml l-840 l5vsrxv4dfodxwh+hz @ v $ k @ t0no9aswf7j4gkah @ v $ k @ vwvmclmqqannoajf @ v $ k @ erqvjx2ogee0mxdf @ v $ k @ vicbva15fl1xm0wh @ va123 $ k @ t0no9aswf7j4gkah @ v $ k @ vicbva15fl1xm0wh psc-1 npp purchase omnicef without prescri qjt5lwbasdftpj3ycikw @ v $ k @ hf6dni123dxz1ab3bddt @ v $ k @ iti/ntjsffatdh8vah @ v $ k @ mrn61gaqhi0iaedd qna_7 r randd sf-1013 sr-600 school tc-100 tp1 tracyjat tzwvxjpecaaoz9dhj0 @ v $ k @ 6dpv+ykqbhbjysmo @ v $ kw @ fykxpjdnqqrxtvasdfsr @ v $ k @ c1locyickfas+xhzbo @ v $ k @ lihg/+vlgv8rrgr01123 @ v $ k @ tzwvxjpecoz9dhj0 @ v $ k @ uigfbm0312riuaiubxk uwxvae743xrpy10jm @ v $ k @ rojwcf7y+oxorcbk @ v $ kv @ 0aia2oyla5nt1ckw3 @ v $ k @ gmpmso40ncsoarea v v0hyd71loy24uhin4n @ 3v $ k @ l5vsrxv4odxwh+hz @ vsdf $ k @ znwrm3vjnuyjbkle @ v $ k @ oujanfbzchblsge1 visitview wjyyj+94qq2bzbmjn @ v $ k @ kyziu123+92fxfebsdfatn @ v $ k @ 3gcbpscfj6qqew12gn @ v $ k @ kyziu+92fsdxfebatn @ v $ k @ knefosew6e+lzcd51r @ v $ k @ wjyyj+94q4asdfkqbzbmjn @ v123 $ k @ wjyyj+94qqbzbmjn wldxz/xl9gqymv123swnozdkhq = = wnuifx55kz xqg12sk2qaelwoadsfsa124yemxept1pg = = & check_name , , , , , , , , , , , y29k123zt1mcmvljnnlyxjjaasdvfa9pdgvtpszzzwfyy2hfb3jkzxi9jnvuc2luz2nvzguxpteyntc3ntu2otekljoimdw5zasadfw5ny29kzti9mti1nzc1ntc4123ocz1asdfbnnpbmdjb232rl41mz0my2f0zt0mchdkpq = = || y29kztasdf1xbmemc2vcwehcmnox2l0zw09jnnlyxjjaf9vcmrlcasdj0mdw5zaw5ny29kzte9mtic131nzc1nty5msz1bnnpbmdjb2rlmj0xmju3nzu1nzczjnvuc2412sasdfqluz2nvasdfpwzguzpszjyxrlpszwd2q9|| ym yykswpo6jl4zzmkx @ v $ k @ jnrdzp35dfasbhspasldfp1123x571 @ v $ k @ 7qbui7a/9actxupaas ; ldf @ v $ k @ 7qbui7a/9actxupa @ v $ k ; dlfsalkl ; k @ jw4bjjfvs0sjfnr9 @ v $ k @ yykswpo6jl4zzmkx @ v $ asdlkfjk @ cm7j0wfrkielyeje ycrjwg5o yfrhmym9asdfkhykybz9y @ v $ k @ 7asdlfksaldfxrkgdvifabwtq7n @ v $ k @ yfrhmym9hyasldfkpokybz9y @ v $ k @ zikxxh1fcd3qlt7l add again_loan_mobile agree_10_1 agree_20_1 agree_20_2 agree_30_1 agree_30_2 agree_30_3 agree_30_4 agree_40_1 agree_40_2 and1 ap14 application apply2 checkpwd",0.0
opaline,0.0
85673796s,0.0
gu9s8na,0.0
= = select pg_sleep --,1.0
select * user id = _ = --,1.0
['select * selcet sleep srmq eakt like eakt'],1.0
sant josep de sa talaia,0.0
"= utl_inaddrget_host_address select distinct table_name select distinct table_name , rownum limit sysall_tables limit = =",1.0
"= select count * sysibmsystables t1 , sysibmsystables t2 , sysibmsystables t3 kin = kin",1.0
['bbbdf ='],1.0
cachapera,0.0
"= select count * all_users t1 , all_users t2 , all_users t3 , all_users t4 , all_users t5 lazm like lazm",1.0
,0.0
union select null #,1.0
admin = 1/ *,1.0
= select upper xmltype chr ||chr ||chr ||chr ||chr ||chr ||chr || select case = else end dual ||chr ||chr ||chr ||chr ||chr ||chr dual auyv = auyv,1.0
"-8409 % make_set = 9354,7185 % =",1.0
"mulcaire , thurlbeck weatherup admitted phone hacking",0.0
"['select count * all_users t1 , all_users t2 , all_users J3 , all_users t4 , all_users t5 % =']",1.0
select signal left join,0.0
select avg moment plant select sum shake,0.0
['= select pg_sleep ugrVk = ugrk'],1.0
615e+15,0.0
"select employeesexamine , count orderstailid cellfrom ordersinner join teeth ordersfenceid = employeescageid",0.0
monill frau,0.0
"['= dbms_pipereceive_message hr ||chr ||chr ||chr ,5 --']",1.0
"% elt = , sleep #",1.0
"select * generate_series 3180,3180 , case = else end limit --",1.0
